Class,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40
Sound_Piano,-399.96826,164.12469,72.936195,23.092039,5.3599639,0.000507808,-3.7635581,-2.7339938,-3.1890545,-3.601387,-5.5532699,-4.5326123,-3.0561726,-1.3738642,-2.6269557,-2.5127025,-2.4264495,-2.634773,-3.6097512,-3.9012773,-4.9058166,-4.9893217,-4.4490561,-3.1009324,-2.4834268,-2.6175556,-4.2474537,-5.0695486,-4.3274689,-2.9304121,-2.7917247,-3.4408133,-4.9240336,-5.4709964,-3.9045713,-2.4166267,-1.5776079,-0.74106783,-0.64283413,-1.9110491
Sound_Piano,-410.172302,122.381912,-25.5965118,8.38310146,-19.5739136,13.3375492,17.3593845,15.3333435,1.98969007,-10.4164162,-11.6721878,0.045828506,5.73438406,6.28646898,-4.07766294,-3.65440392,-0.270533562,-0.434022367,0.204426259,-0.556708813,-0.221635312,-2.79084826,-5.65768719,-3.29600978,-0.763362944,-2.49148989,-0.69289279,-2.3351748,-3.40246296,-4.7515955,-4.00638723,-0.750915706,-2.51759863,-4.43250608,-3.90443754,-5.77583885,-4.45066071,-4.00403976,-0.273937285,-0.979545355
Sound_Piano,-277.47803,206.67627,-28.382555,17.93746,2.8514154,2.1409595,-10.407293,-7.568133,-12.587705,-11.791925,-4.849194,-2.185825,-2.241359,-5.199273,-4.444093,-6.4808683,-4.505814,-3.1527297,-1.7455604,-3.161211,-5.158905,-4.2825217,-3.7280765,-2.7590487,-1.647967,-0.6214826,-0.44173205,1.4593827,5.1818085,3.6318643,-1.3668648,-6.199808,-6.200502,-5.631367,-1.4141278,2.3347998,3.335095,4.878865,7.9013767,10.3165655
Sound_Piano,-435.4527,93.43174,-22.103592,-7.2323813,-1.194248,-4.5230403,-3.4765675,2.4130535,-0.13466734,0.48697561,-0.74660552,4.365521,2.601639,-3.1026111,-3.0243175,-6.4703107,-4.4300637,-2.3856404,-7.8269625,-9.815443,-6.5347538,-11.932963,-11.050453,-5.1101418,12.574269,34.530117,41.534901,34.882889,9.9383821,-16.339909,-20.457657,-3.6649802,7.6617575,6.3849263,-12.893749,-24.238127,-5.8464622,12.397505,12.495489,-4.8184648
Sound_Piano,-413.62909,148.51686,-3.5044346,-5.464478,-9.7564144,-10.544148,-1.9296471,2.8513837,5.8712902,-0.13427046,-5.003036,-1.679916,-2.621201,-6.8128343,-6.9229922,1.0417719,2.9634242,1.1841134,9.5344725,11.330416,-0.64337283,-4.5037689,1.5191876,3.0577731,5.8799009,5.373219,3.5855954,1.1287202,-6.1981959,-0.045725036,5.6397619,-5.5076218,-7.2131624,-1.9269429,2.5243039,3.8071666,-1.0134934,1.0942339,0.90009892,-5.0787058
Sound_Piano,-409.7687,151.85931,23.480915,84.0687,19.507906,13.38979,23.843204,-0.61441606,10.70024,-12.230226,-27.335106,18.82345,18.917297,-1.3467907,8.990232,4.3018184,-9.291644,-13.962696,8.76759,9.252819,-15.432845,-9.383063,-4.321642,-3.9225345,-3.5544298,-5.0487423,-9.151132,-1.7978778,8.443428,-1.4159428,-8.631873,-4.096246,-4.1300383,-2.547482,4.762175,3.849703,0.88994586,-2.3683395,-2.7073994,3.7188766
Sound_Piano,-417.18015,149.55458,44.06995,44.458073,19.34974,-1.4209305,-0.7691151,-11.244042,-10.870756,-5.6548243,-9.580661,-8.1848755,-8.884998,-12.150773,-8.178982,-9.347534,-14.245935,-10.76871,-5.466935,-4.3658524,-2.1599483,-1.2858161,-6.7690487,-12.331812,-13.067491,-8.897354,-1.2083876,2.0242326,0.99070823,-1.9237709,-7.245766,-5.7070255,-0.6609787,-4.0330725,-11.575071,-8.665937,2.035184,1.4193327,-3.514133,2.8951647
Sound_Piano,-293.05,191.16399,-22.812975,26.005756,20.056198,-4.596691,-11.737929,-11.456996,-13.019838,-18.622154,-16.57033,-13.821802,-14.533038,-9.28424,-6.2063684,-8.136308,-3.126439,-8.916411,-7.492115,-6.0379777,-8.074827,1.7120452,1.8006188,-1.4456432,-7.783252,-8.957929,-7.1868725,-3.1025357,2.0177188,-1.7722883,-5.5830193,-9.804361,-0.47500813,2.3869653,-2.1443355,-5.490897,-7.7807803,-0.6443106,-2.3267715,-4.838602
Sound_Piano,-335.437561,206.711502,2.07319713,8.66131687,32.2738876,-0.854109645,-18.2845879,-13.4585752,-10.5057125,-8.63517189,-7.0432744,-2.84588337,-4.02696609,-1.20248544,3.19179583,-2.96042705,-0.530359268,2.43422937,3.34306097,5.91228247,4.08518505,0.771859348,-2.55798173,-7.24563646,-9.44683933,-5.80937815,-7.22030592,-2.46400595,3.91615868,-2.04268408,-7.27170467,-6.63438988,0.102145687,-1.84995627,-8.89921856,-8.08948708,-4.83200264,-3.45607233,-2.03389907,2.85909224
Sound_Piano,-481.10886,190.25319,107.855835,45.04064,19.449127,12.179996,8.454369,5.688537,2.9556935,1.0240325,1.8635592,4.3142524,5.0453324,2.9077396,-0.6400522,-2.1980405,0.61277485,4.2858505,1.9975289,-5.497445,-9.203848,-5.0724154,0.80306745,2.683366,1.1599739,-1.847797,-4.4521384,-3.1683164,1.2069429,1.6947801,-3.3085098,-5.9176397,-1.9076264,3.4473524,5.4804296,4.1022925,-0.7331641,-6.8426323,-8.35751,-4.44653
Sound_Piano,-374.802948,104.774872,37.4731331,11.2436028,2.11336899,-0.56518054,-7.21030664,-10.7613287,-15.1427956,-14.7288132,-15.8893337,-11.5867891,-10.7067175,-8.15173435,-7.23332024,-3.38115263,-4.30300808,-3.14459705,-5.78122854,-7.0235486,-7.28103209,-5.67948914,-2.73196435,1.95317852,2.92869902,3.19669223,1.92528641,0.406080991,-1.9639852,-0.504570842,1.62051845,0.804433227,-2.42293262,-3.57764506,-1.7346009,0.456110537,4.23931932,5.87507296,-0.327301353,-7.01247835
Sound_Piano,-424.99783,183.25562,-7.8751163,8.1403151,0.59780586,-23.984385,-11.218805,-16.479544,-18.621435,-12.199962,-15.306598,-4.5778222,-18.604881,-5.4269505,-17.708319,-5.777513,-16.442606,-5.7298532,-7.4053092,1.5224913,-5.6864057,-2.719357,-2.5758312,-0.067933567,5.3750105,1.0089743,0.39038828,-3.4643393,2.6818926,-3.1087842,-5.466383,-5.835669,-1.8802896,-2.4727888,-7.5832958,-0.98865509,-0.077904493,-1.7860795,-6.966249,1.2963628
Sound_Piano,-304.87836,83.037796,-33.090313,1.7073306,-21.322893,3.8309865,-2.8693664,7.6443524,1.3778666,-0.4451848,-15.72247,-5.2834024,0.17041914,2.5135336,-9.6710911,-4.092773,0.98952222,-3.1788595,-10.852648,15.301522,25.08849,1.1057003,-11.724878,-5.5592599,-6.6922855,-3.8259861,-1.4476593,-3.6276584,-4.5058451,-1.2268485,6.1444283,0.38252121,-7.373004,-2.4266014,2.0682383,3.1454358,6.3402004,7.9348116,6.2629671,1.6212231
Sound_Piano,-283.3729,190.34106,-11.814974,6.6918674,12.384115,-1.3436099,-12.703622,-14.635633,-10.856387,-4.470463,-10.392871,-7.2765574,-7.1398487,-6.872188,-1.9202573,-1.2676673,-0.74563503,0.5154972,3.7112765,0.40126354,-5.8781114,-6.0375924,-7.5945005,-9.307223,-7.1713185,-5.5037766,-2.4992926,-3.8113313,-4.3361444,-5.754851,-5.7425675,-1.6349521,1.8368844,3.916558,5.6052203,3.0007322,0.36298677,-0.49471766,-3.1935172,-0.5246456
Sound_Piano,-415.961884,145.46048,-16.7906322,54.4617004,7.21532202,14.7265625,4.90898609,-8.50615215,-8.80108356,-4.69162083,-0.595321536,-1.64785743,-11.9885607,-9.84342384,-3.5687983,-3.03190851,-0.221803725,4.79099321,4.03470135,-5.77417898,-9.57374573,-3.14325929,-3.79845595,-8.36655807,-9.16643238,-4.72366333,-3.11547518,-6.47797728,0.08144661,-6.36679506,-14.3260908,-3.36437297,3.95896411,-0.256488949,9.83891201,12.2163467,-6.47300816,-6.6299901,-8.42445469,-1.0311271
Sound_Piano,-353.79913,135.99673,-43.474693,0.29313189,-7.2520857,-27.979343,-25.786951,-16.787451,-18.863054,-2.6981494,3.9748039,2.0607672,-13.34541,-12.770607,-10.639261,-8.9814005,-7.1825361,-4.6690154,-6.9418263,-6.8388672,-4.7923284,-5.8602433,-7.6393447,-7.07656,-9.5774345,-5.0911336,3.8478851,11.867626,12.375587,0.99195093,-2.1202772,1.4570526,8.7418566,13.518987,8.6275358,2.9998295,0.19104172,3.0086617,7.6654282,6.3141727
Sound_Piano,-299.51035,140.19072,-33.40514,19.695732,-1.5682015,12.985695,0.51453257,6.5924025,-4.660625,5.3568759,-2.8012865,-0.43822569,-4.2810392,0.1931743,-6.4418631,-5.1173759,-7.5741463,-6.9059882,-3.4111836,-1.2537743,-7.5627584,-10.204669,-7.542572,-3.0787537,-2.5745962,-4.0839219,-4.563457,-5.1523438,-1.8710973,-1.1157387,-2.1482103,-2.5902622,-1.940691,-4.9681182,-1.870948,-2.9801137,-8.160697,-5.1179438,-1.6852212,-3.2044928
Sound_Piano,-352.2012,159.83427,6.847175,-13.010502,-1.0620453,-3.6926029,-4.6290894,-6.1889944,-3.233681,3.15219,4.5551085,-1.9237834,-10.253056,-11.757356,-7.9708176,-4.4613185,-2.1137438,-0.77852666,3.3804152,7.846778,3.6159775,-6.3153696,-11.465745,-9.443609,-6.1997766,-4.810037,-5.470862,-7.1358514,-5.4317136,-3.8996623,-8.095728,-10.969411,-8.040971,-3.7396245,0.75919735,4.681588,6.024947,4.6887107,1.4308852,-1.4508142
Sound_Piano,-366.24094,188.11552,41.731339,16.970238,23.054701,21.163767,5.6006055,4.9679427,1.1496586,0.97900224,-2.1774008,-0.17734486,-2.2645438,-2.1877439,-0.83629543,-0.25383419,-1.5523782,-1.8538568,-0.062387414,1.0931294,-0.55842423,-1.3714839,-1.649631,0.40814108,-2.7561736,-3.315886,-2.3573167,-0.61703008,0.13888486,-0.63601261,1.5638227,1.9517255,0.77383888,-0.33980149,0.13847528,0.94439691,0.73444796,1.0655621,-0.57629234,-0.65021855
Sound_Piano,-348.56866,180.42096,1.3361109,15.697348,29.849003,-1.6548481,-11.895959,-13.484046,-8.8753166,-6.9110575,-5.8642001,5.0420861,-0.73491299,-8.3995934,-0.1446417,-4.0963411,-8.6338873,-6.4093561,-12.752592,-11.681314,-6.3333125,-9.5658789,-9.6887474,-7.9155073,-7.7685657,-5.8336415,-5.949687,-4.8564992,-1.1034596,-2.7735038,-5.0536194,-4.0832591,-4.6018147,-4.301363,-5.1917386,-7.1741743,-7.3239841,-5.0465479,2.8903146,5.1083255
Sound_Piano,-578.69666,158.89169,86.423813,26.037378,-10.842559,-17.070354,-17.323538,-24.78714,-20.077402,-18.139454,-19.994413,-15.755036,-11.010153,-7.8882957,-7.2538929,-9.9613428,-12.886665,-11.861838,-10.419469,-6.5450125,-4.1950698,-0.30996343,0.92485398,3.0665421,2.7392735,5.2871361,4.0557098,1.9388511,0.8121863,0.81703329,2.1169906,7.0934572,4.588316,1.0425749,1.4531121,0.5283978,1.1295453,-0.926669,-3.4012187,-1.3703021
Sound_Piano,-377.855621,134.480865,17.3474045,14.1573029,0.409521848,17.2223797,3.4267571,10.9560795,-2.40043592,4.76952171,-5.54145479,-2.16593719,-6.78126526,3.48637342,-1.5052892,2.81867123,-8.7527647,-5.03175068,-8.06417561,0.827488184,-1.90248227,-1.02902031,-9.13918877,-2.47805905,-1.57944548,-0.513902962,2.81578803,2.69551492,-3.55486488,-4.78975105,-0.304263443,0.302355081,-3.6950593,-1.69991302,-4.2582531,-0.476348728,0.803830802,2.88713312,0.989233673,-2.43651295
Sound_Piano,-315.17108,164.10249,-29.443586,12.549907,4.4292665,-6.1956611,-10.297872,-9.9677248,-13.409062,-11.261191,-7.6056261,-4.4172802,-3.5004973,0.82981896,-3.5249343,-3.6077139,0.15749264,-2.1739025,2.6885018,3.427218,-1.1044841,-3.1187639,0.89660805,-1.0099314,-0.84998602,2.4931021,1.0876268,-0.66185629,-4.2235775,-2.6212525,-4.7591124,-2.8980463,1.1871341,-2.347858,-2.1964703,0.56323576,-1.5085064,-5.1462402,-2.4396801,0.79685098
Sound_Piano,-611.35626,149.63443,29.977757,-18.60253,-12.169886,-15.430602,-27.567066,-23.157732,-12.292137,-13.757129,-19.099913,-15.188122,-8.7641325,-7.622149,-6.3110337,-2.4617655,-2.2438614,-5.3798285,-5.5166907,-1.619282,4.464152,11.111718,13.978181,10.779839,5.229485,1.3238113,-0.773609,-2.8913908,-4.9287896,-4.1634784,-0.7763696,0.95733577,-0.84969836,-3.9488254,-5.397234,-4.5985155,-4.6489873,-6.335228,-3.9378757,3.1768737
Sound_Piano,-441.5058,57.353065,-22.309978,-11.380004,-15.49066,-10.253025,-9.2545385,-6.5821981,-5.7399063,-5.5984402,-3.5713427,-1.9193941,-0.27164254,-2.5957134,-6.0445056,-7.4070787,-6.6942534,-7.7855763,-10.847593,-8.7594948,2.2458644,17.555063,21.809324,14.7457,3.6305194,-8.3941879,-11.177598,-7.226965,2.9945357,6.9650197,-5.5626502,-11.030835,-2.9143927,1.4700171,-1.2350061,-5.3240085,-9.6317825,-6.1828427,-3.6626565,-12.166443
Sound_Piano,-359.923126,171.866547,12.6250763,-15.6376705,3.2404213,-7.65595198,-12.327261,-11.4606714,-18.7689953,-17.8634911,-12.3574972,-10.4717989,-8.70528984,-10.3575697,-12.3511276,-10.6858168,-11.5408001,-11.3873053,-7.28925371,-9.00606251,-13.3941746,-11.112483,-8.89388561,-9.8473587,-6.88800955,-1.84861612,1.2105521,2.91709137,-0.223558709,-6.36199141,-6.16155863,-2.62845969,-3.85312271,-5.01391363,-3.92421722,-7.01541996,-8.58366203,-0.623852313,5.57168198,1.31905031
Sound_Piano,-473.054596,147.018372,14.1183472,-22.8433838,-12.7488031,-8.42329979,-21.4685059,-23.5296688,-14.0933294,-9.67558956,-4.89631414,-1.48279691,-1.42667735,-2.13425875,-2.6101377,-5.45743132,-11.2402115,-14.2446947,-8.9905386,-2.7290504,-3.65312815,-6.7343874,-5.47454309,-0.605876625,2.69316244,2.83114839,2.72658277,5.37974453,4.22462845,-5.06873798,-11.4750757,-7.00102472,0.479750484,2.24271679,1.80002654,0.207738891,-1.87276542,-2.75026584,-0.332038969,6.97362614
Sound_Piano,-47.231094,115.253944,57.712826,9.744593,-16.483294,15.044756,-20.317667,14.386727,-15.688016,13.362226,-10.285134,13.143723,-3.86686,13.186256,-3.7972016,7.820009,-7.476306,6.0323396,-6.462989,4.9881563,-7.2427635,7.930178,0.7715332,13.858683,6.738882,11.379846,3.6892784,4.9259334,-0.3677548,2.1526263,-0.4053495,5.5923705,1.5756946,7.178295,3.6528525,3.9655554,-0.38299164,1.3438054,0.6967146,4.157306
Sound_Piano,-458.778442,155.657043,74.7383118,21.3376713,9.53681469,7.28052139,-4.41144991,-14.5610647,-13.2043562,-8.11681843,-8.15698147,-10.7798738,-11.0431509,-10.1480141,-10.8991756,-12.4176655,-12.4516468,-10.5484371,-7.39535046,-3.72957826,-0.46379149,1.70725334,2.67839694,2.41995811,1.45919824,1.79683721,4.56435585,6.5950985,3.47857571,-2.9061482,-5.46182108,-2.46973538,-0.105948299,-1.88958442,-3.81232786,-2.81590128,-1.80775154,-2.8488946,-2.78737688,0.3021743
Sound_Piano,-411.067657,187.338272,14.0498743,19.2184315,14.4302235,-5.13712502,19.9634514,26.9981289,2.31258202,-8.9935236,-11.6902275,-12.8287363,-8.35555649,-4.91985083,-0.017021785,1.92899668,-6.24414253,-6.52346611,1.30473495,-3.77250433,-5.84527588,1.84097803,-0.691631973,-4.49367809,-0.509458125,1.84344757,2.10785532,0.741069078,-1.8509779,-0.709056377,-2.27374005,-1.87984502,6.12354994,3.87823176,-8.02759838,-12.1283569,-10.2466602,-9.05018139,0.280413598,9.36102676
Sound_Piano,-460.696564,136.273117,25.0970993,-20.6800346,-14.1434546,-9.70394516,-14.1598997,-15.7957296,-11.8247175,-5.22048235,-1.19191766,-1.39130914,-5.41262627,-11.964139,-14.2470646,-8.54487324,0.058775075,7.9062624,10.7050676,1.88327563,-9.36409378,-6.30298519,5.66896057,11.556468,11.6341,7.01384163,-6.29793453,-16.0676308,-6.97306776,6.34865236,0.833469748,-14.1520424,-14.93682,-1.65728831,8.45166111,7.09187508,0.461399049,-3.06522918,-4.51503134,-9.83369541
Sound_Piano,-100.879715,137.864319,13.9012222,43.7804222,10.7273111,20.4617214,-2.55528283,12.5133648,-4.01685381,15.3207979,-4.05082464,5.02619982,-5.62708998,7.19304609,-5.2911725,6.16406107,0.40507248,6.22549057,-4.26949215,-2.81008697,-6.55889654,0.099549823,-5.12630939,3.73559308,-2.4665153,0.689722657,0.250456005,4.15807486,2.87504172,5.57830715,1.68871605,2.177562,-2.71989775,-1.01541603,-4.71278715,0.233542636,2.35331655,2.34634829,-1.152192,0.050331652
Sound_Piano,-558.81293,128.27515,-14.13466,22.361065,7.5985861,24.797413,1.1131642,2.7620263,2.4722085,4.1654682,7.393322,-3.2606716,-1.4488344,2.9822133,-6.2829781,-1.2491945,-1.4034574,-4.8429604,-8.7489738,4.8598485,4.5024538,1.8534237,-4.8692803,2.6824462,5.7846193,-1.5993845,2.3357186,-0.91842949,8.5856056,3.1788771,3.2842712,6.1954427,1.5961857,1.8287134,2.1824775,-0.80512458,2.7292068,5.6940408,0.45156974,1.371371
Sound_Piano,-318.30685,190.90892,-50.527756,26.691624,-5.1903734,-7.662735,-13.044497,-15.169261,-18.066986,-21.789551,-13.629614,-12.09103,-4.8713241,-7.1810756,-14.390797,-8.6627607,-1.5260047,-3.0578885,1.0175519,3.4087846,0.091858417,-1.2642603,-3.4191,-2.4939468,0.041206382,-2.7099171,-7.3634744,-10.810694,-9.8365908,1.0321352,8.1920948,2.2345254,-4.1687031,0.82108045,4.9669251,-3.835392,-4.3319464,1.9840065,3.8035178,-2.8483262
Sound_Piano,-285.58066,191.45332,-55.357536,27.347607,-7.2290068,-6.2306619,-14.564106,-17.407745,-16.828478,-18.839132,-10.91111,-12.308725,-6.9198656,-6.023212,-12.117605,-9.3440847,-2.2772634,-3.0048501,0.54225588,2.7831886,-1.2524065,-2.3618374,-2.1966872,-1.9840207,-2.8097672,-4.8801184,-7.2602,-9.8100681,-8.3102989,-0.23779212,4.5171375,1.4843597,-0.47138181,3.8178816,4.3628654,-5.4293909,-4.9457712,-0.61713171,1.0731796,-2.8958843
Sound_Piano,-110.78457,149.64044,-6.5195975,42.14297,-2.166637,19.506575,-3.637678,11.281902,-2.6535554,8.529601,-1.0386667,11.026724,2.3006413,6.460041,-3.4251924,0.35347033,-7.119965,-0.18242224,-0.8228603,4.0995135,-0.8154197,0.6309854,-4.814051,-3.9722068,-3.3584855,0.9929587,-0.38764635,-3.0389457,-3.5868132,-2.2087922,-2.6748376,-2.6092834,-2.8185494,-6.5993915,-2.4135687,1.4059995,-1.0555531,-5.328626,3.0959284,7.3988366
Sound_Piano,-374.11017,134.37349,59.798664,26.417124,5.9217477,8.6243,-1.3633713,-1.7719601,-7.8789582,-0.10557272,-1.8384327,3.4358444,0.55707538,-1.0719589,-4.791873,-0.031645518,-6.543766,-5.0504165,-1.07085,-6.3590355,-5.9100618,-1.833222,-7.6855354,-2.832206,-5.6415272,-7.7708993,-6.7819362,-6.4697933,-7.3333621,-7.2962508,-11.118836,-5.2470551,-4.5053854,-5.5056944,-4.9300084,-4.3764515,-4.8909411,1.3296622,1.115458,6.5760727
Sound_Piano,-407.03201,154.03317,16.908438,-26.039795,-25.301071,-28.843071,-30.92762,-20.61302,-7.8193512,-6.8146586,-4.5205455,4.6350155,1.1957455,-6.328001,-4.9137344,-2.075809,-0.3606602,-0.40181011,-4.0567069,-2.2950861,1.7332842,1.7779789,2.316268,3.5697877,2.9026358,2.2293999,2.7931178,3.4446473,2.986726,1.7288831,2.4693677,6.0195675,6.0909534,1.2913513,-1.2968436,-2.6082175,-3.695426,-2.3611336,-1.133685,0.078182116
Sound_Piano,-274.906921,164.610321,-14.7544384,43.4303856,3.37670517,-0.924998403,0.656633377,-10.2907391,-14.6398754,-17.1182575,-14.025588,-17.5596428,-19.0747299,-11.3217211,-1.29599595,0.355559409,1.42697012,3.5416131,-1.27880061,-6.67634678,-11.9738741,-15.8177376,-13.3567667,-8.55004215,-4.39329195,-8.44246578,-10.8962145,-6.68916798,-2.89610338,-6.38075352,-7.17622709,2.17852259,3.18532467,-0.462267131,-1.13527775,-2.16919398,0.212954551,1.75105143,1.21216595,3.02881956
Sound_Piano,-405.65265,175.52316,25.394165,-3.925488,-0.26002806,-16.687876,-21.057472,-9.2829542,-4.3350906,-8.3348541,-12.430589,-8.1280775,-5.3977141,-9.5936823,-10.034085,-8.3387222,-9.520916,-12.690058,-9.1336803,-4.851975,-6.3868003,-5.5090432,-0.70520657,1.5540042,-3.284261,-8.328723,-9.1026793,-6.2336473,-5.5394969,-4.128572,1.2637612,1.1474769,-1.4269526,-3.8621233,-3.1038754,-0.72854358,-0.89630038,-3.6993697,-9.8788481,-10.747122
Sound_Piano,-188.97147,154.49223,-32.79055,36.971752,-17.485073,4.831424,-12.60876,-20.21882,-6.749649,-26.38912,-13.117192,-18.94738,-15.851756,-8.907083,-12.11873,-7.9785676,-6.6779633,-7.4579372,-7.803697,-5.5175147,-0.65358424,-4.2599826,-9.5187235,-4.567533,-5.783685,-4.518698,2.6414118,0.69233465,-7.247787,-7.1327477,-4.4575667,-3.1899672,-1.8889246,-4.9257402,-4.052855,-6.9437885,-2.7336178,3.2017071,1.7902907,2.2621663
Sound_Piano,-492.414307,129.980698,-50.8956451,-41.4356728,-43.0054245,-13.2437363,1.78967869,11.343996,7.10251045,1.01535368,3.21885514,4.33967733,8.46490288,-8.87890625,-27.1242638,-9.28061104,-4.52222824,-25.2518215,1.60237586,30.516592,10.6937704,-14.8607597,-18.5702209,-10.8967581,-2.81537676,-4.53852081,-7.82133198,6.36720037,-12.1533108,-13.5528145,26.9350147,6.61679459,-19.3796253,-10.7307673,-13.246603,-12.4651718,0.466602772,0.056382138,-2.01641369,7.76193666
Sound_Piano,-397.28732,172.31232,6.121253,-37.999657,-19.842888,-17.111061,-28.082394,-33.605186,-27.904657,-11.2911,-22.321445,-15.931088,-11.590509,-6.5311079,-0.71749258,0.98422098,-5.1243324,-6.0892577,-12.15936,-6.2679763,-5.6799636,-7.2427292,-7.1146617,-6.7248669,-8.7850027,-4.828104,-2.8191924,-2.7880876,0.202539,4.852005,7.5045934,19.78236,9.0581408,-3.1093557,-2.5580091,-1.3055136,-3.370568,0.18962863,14.446921,13.040935
Sound_Piano,-452.51306,122.76924,12.174978,41.67233,51.90919,35.014397,41.23259,24.430773,-23.034224,-56.895153,-26.311457,20.063583,12.550889,4.449727,5.354098,-13.709021,-22.89003,-28.60074,-7.6080694,30.662357,-8.753511,-49.403297,-7.3436694,11.486506,3.4523265,18.02182,2.4581826,-18.78109,-4.9254274,-1.3681655,-21.436329,-31.974627,-13.09191,0.75475985,-12.96958,-6.9718375,1.6740655,-13.616968,9.307465,34.959938
Sound_Piano,-703.41553,127.25594,11.115742,-2.3498595,13.999275,1.6454716,-7.0666747,-5.2230515,-6.7407689,-9.2236338,-9.6594496,-4.808948,3.6514325,9.2770214,9.1022587,4.5991454,-0.83498406,-0.6253562,3.5159609,4.7469192,3.7618537,2.7071488,1.10989,1.8577783,5.6598735,7.0718651,7.2578101,7.085763,1.7960851,-4.4063559,-4.2781978,-1.1501191,-0.23580995,-1.4930183,-1.2669824,-1.161469,-4.0043659,-2.8524866,3.2041001,3.7122576
Sound_Piano,-671.21411,79.279305,6.4964924,4.34623,9.9044857,3.3295963,0.49197313,-1.8534938,-2.5307486,-2.1474967,-3.0871108,-1.9433357,-0.93015301,-5.4815016,-8.8145914,-6.3737044,-3.2095027,-2.3613439,-2.5388236,-1.6304194,-1.8213794,-4.1175017,-7.5263867,-9.3449755,-6.8706174,-3.3128963,2.0865285,7.8546357,6.284523,-0.14877506,-1.7744045,1.7821999,2.7170346,4.6689801,6.8787222,-1.180598,-9.0017309,-7.5967083,-1.9468532,6.5014005
Sound_Piano,-333.260132,188.6259,-45.1126289,22.8055782,19.0173264,-2.80834889,-4.17921352,-10.8857756,-10.1477041,-16.2900333,-16.9780693,-13.9017048,-15.3522015,-15.5192585,-15.3111753,-12.1945066,0.079036154,2.5664196,-5.68046856,-7.44133568,-11.8716021,-9.46280479,-0.160339206,0.508864164,-0.174599051,-7.52183723,-5.41187716,-2.14840245,-14.5209761,-13.5851345,-8.4825964,-6.41945791,-4.74301291,-11.7074318,-8.97463512,-6.80330801,-10.3531752,-2.94112563,2.67983961,2.26357698
Sound_Piano,-136.47713,196.18874,-62.325863,49.48248,17.567198,6.5498805,9.705961,-6.550067,7.1403475,-5.3473063,-0.7399381,6.280293,4.4341364,4.360978,-1.1686904,-3.200635,-4.3144765,-5.6335006,-5.647241,-3.4969046,-3.3869658,-4.525421,-2.6869664,-3.77208,-4.2509437,-1.0489013,-1.9476278,-2.7564127,-2.092919,-3.391228,-3.9661672,-4.5620227,-4.4471793,-4.9778996,-5.576097,-4.412681,-4.386164,-3.61348,-2.8626072,-3.1818843
Sound_Piano,-292.77167,191.03058,-17.894648,0.4974036,-5.915363,-7.643264,12.786626,-11.120382,-24.751188,-6.527747,-3.3233528,0.8746257,-6.5097437,-12.27334,-6.444682,-2.3585873,-6.10384,-8.697227,-9.632056,-8.637007,-4.473883,-2.6285691,-7.515777,-7.9713974,-1.376389,-6.9706717,-9.927203,-2.7120361,-1.230436,-1.8505273,-1.3237,-4.32836,-5.0642443,-2.294003,-3.0468228,-1.9309119,-4.9357986,-1.8921691,1.706595,-0.4570614
Sound_Piano,-384.12515,176.87262,-21.957417,19.316982,15.189623,-5.786468,-5.9592819,-11.969326,-15.361475,-13.010232,-12.05848,-11.033123,-10.224069,-8.0996485,-6.0986099,-3.7115443,-1.6934417,-2.7114258,6.9488044,2.1303623,-13.413763,-12.08574,-8.5850163,-3.862411,-3.51158,-7.0916319,-5.0420737,1.5764616,-0.14939873,-9.8553314,-0.63291115,15.138941,10.445002,-0.10981679,-1.4519718,-4.4917555,-1.1269456,8.6289415,4.8891659,-4.5454435
Sound_Piano,-369.26544,153.70825,-23.720476,-10.664484,-4.3563514,4.7130432,-6.2909403,-0.038810614,-5.9114785,-1.7603989,-8.1600075,0.44899443,1.0147961,1.0205493,-0.86249155,-0.57384527,-11.022251,-4.0720067,-1.1958773,-0.10003888,-4.192627,0.97775608,-4.6691899,-1.3110172,-0.263199,1.5430382,-1.8145232,0.015455494,-2.66888,-2.5672879,-3.2985618,-2.086751,-2.3237021,0.15313591,1.5076483,1.6505194,3.4876702,5.0471816,3.1178813,1.6979152
Sound_Piano,-330.565918,86.8296967,-56.170948,-33.9199066,-33.6711082,-20.4057198,-31.383503,-31.1024628,-31.0069313,-21.718092,-10.8076096,-6.12108707,-9.30436897,1.22832,-2.89367366,-0.350677282,1.92813087,10.4344845,17.3792992,19.7078762,10.42029,4.96595526,4.12265253,6.33127785,6.66070271,0.250666618,-3.5737133,-2.26254058,-1.98497462,-8.24223804,-10.1075764,-8.68469429,-7.54210138,-7.004951,-3.81671023,-1.96360934,-2.38155317,5.28679752,9.77491474,2.22527862
